CORREL,CHISQR,INTERSECT,BHATTACHARYYA,EMD,Screen_Transition
0.99999686,0.030193127,0.977675497,0.105456129,0.0575586387,0
0.9999995,0.002086722,0.998164467,0.026480761,0.00376421208,0
0.999999442,0.00611282465,0.999130673,0.0399361545,0.00828003889,0
0.999998152,0.0156507799,0.990017983,0.0767335489,0.0308181725,0
0.999976692,0.183018467,0.948434411,0.160734011,0.144064349,0
0.999986923,0.0395733912,0.984145798,0.0842069461,0.0408892705,0
0.999999012,0.00536802974,0.994202526,0.0409099639,0.00919408941,0
0.999996522,0.011196991,0.993026641,0.0514046476,0.0149647371,0
0.999999337,0.0041213767,0.999119383,0.0321951944,0.00601161176,0
0.999970066,0.0833150806,0.971895061,0.125818645,0.0910837195,0
0.999994253,0.0202646077,0.982919232,0.0750327466,0.0321165626,0
0.999996505,0.0163873337,0.991853738,0.0579608261,0.0193443528,0
0.999999165,0.0076443443,0.993471638,0.0472374336,0.0125758639,0
0.999998357,0.00697658028,0.994201989,0.0435972373,0.0111329458,0
0.999970848,0.184882485,0.961251823,0.135667202,0.108339473,0
0.999996891,0.0235660604,0.987763478,0.0793709837,0.0359562943,0
0.999999456,0.00561672616,0.995051148,0.0431778973,0.0103077996,0
0.99999979,0.00566651267,0.994606409,0.0441242884,0.0106188045,0
0.99999911,0.00629297221,0.997091281,0.0405944591,0.00964181296,0
0.99997995,0.17289328,0.956250456,0.150476313,0.131074556,0
0.999997905,0.0179916909,0.986707247,0.0725672889,0.0301848295,0
0.99999913,0.00280496356,0.997151709,0.0275223453,0.0044263647,0
0.999998508,0.00600600783,0.995992628,0.0391382692,0.00907005001,0
0.999999533,0.00393292648,0.996525643,0.0323744499,0.00630337427,0
0.999984173,0.0934940694,0.969411056,0.121159054,0.0877677285,0
0.999998389,0.0147418454,0.988693089,0.055475122,0.0185634367,0
0.999996429,0.00991059752,0.995856846,0.0513706629,0.015775365,0
0.9999991,0.0089856628,0.993013349,0.0505609371,0.0153033048,0
0.999998242,0.00416045522,0.99451281,0.0316861802,0.00637964512,0
0.999996136,0.0331595269,0.976568242,0.0953390502,0.0537295622,0
0.999998289,0.0122047596,0.991165412,0.0517787105,0.0168637593,0
0.999998798,0.00742428498,0.994027936,0.0408723111,0.0106188901,0
0.999998242,0.00349019316,0.994403222,0.0291490676,0.00538267529,0
0.999998649,0.00390074658,0.995015615,0.0293853483,0.00563364295,0
0.999988848,0.0765020831,0.97170863,0.111766051,0.0755343909,0
0.999996321,0.0129013575,0.987706795,0.0566128151,0.0200179615,0
0.999998499,0.00695450593,0.991251893,0.0404730877,0.0105192668,0
0.9999992,0.00325446753,0.994966125,0.0279478149,0.00499251223,0
0.999998789,0.00727210255,0.993100221,0.0435791822,0.0115650254,0
0.999975197,0.107156173,0.961720569,0.13579092,0.11179827,0
0.99999182,0.0431772848,0.977452415,0.0802741861,0.041402106,0
0.999999158,0.0038705122,0.995670861,0.0309982989,0.00615156779,0
0.99999802,0.0133537493,0.99290127,0.0389035035,0.0101547256,0
0.999998215,0.00827087458,0.992784776,0.040794954,0.0108692783,0
0.999984127,0.085373751,0.969172332,0.125538582,0.0970659648,0
0.999996409,0.018959457,0.984211518,0.065680054,0.0270028294,0
0.999998577,0.00855553698,0.99324093,0.0462911573,0.0134356369,0
0.999998897,0.0124110271,0.989152177,0.0534450314,0.0182223933,0
0.999999297,0.00722741811,0.994102463,0.0389492955,0.00998462303,0
0.999985566,0.10460055,0.959018271,0.140120826,0.121878869,0
0.999995199,0.0150478165,0.983076941,0.0643050223,0.0257010387,0
0.999998062,0.00823080062,0.990649619,0.0449564191,0.0128865956,0
0.99999917,0.00755457409,0.991581672,0.0439839364,0.0122394916,0
0.999999492,0.000841857849,0.997890087,0.0157806611,0.00157662728,0
0.99999061,0.0905444651,0.962730714,0.125655328,0.0947897869,0
0.999997939,0.0156088187,0.987076885,0.0588582464,0.0225791707,0
0.999999353,0.00538057562,0.993079647,0.0496757994,0.0140569607,0
0.999998413,0.0121062718,0.990023399,0.0627867067,0.0228366639,0
0.999999015,0.0021146968,0.997317591,0.0283626733,0.00459835193,0
0.99998349,0.0590282216,0.96230184,0.125401844,0.0937714182,0
0.999998608,0.0149287381,0.986169585,0.0684775532,0.027642204,0
0.999996754,0.0110764285,0.988092948,0.0531932707,0.0177058476,0
0.999998764,0.00601869734,0.993643449,0.0403064757,0.0101452188,0
0.999999097,0.00579634787,0.993143745,0.039869205,0.00982515025,0
0.999989712,0.0694417754,0.963712385,0.132719688,0.10474069,0
0.999997241,0.0154558142,0.984317379,0.0622280691,0.0248450711,0
0.999999136,0.00877609662,0.991868938,0.0514102166,0.0157968192,0
