CORREL,CHISQR,INTERSECT,BHATTACHARYYA,EMD,Screen_Transition
0.999661588,2.491598205,0.949541868,0.141164094,0.17760188,0
0.999974058,0.0240331888,0.99245029,0.0530405277,0.0278103316,0
0.999999772,0.00119142966,0.998666606,0.0127551378,0.00150118238,0
0.99999997,0.000685863626,0.998941848,0.010545668,0.000998482057,0
0.999999996,0.0001327337,0.999600116,0.00427326202,0.000181261667,0
0.999956751,0.0414157625,0.976079385,0.0671522256,0.0428095654,0
0.999612557,2.411287234,0.934936153,0.141009223,0.178882923,0
0.999999996,6.77E-05,0.999805463,0.00231448388,5.86E-05,0
1,0,1.000000127,1.05E-08,0,0
1,0,1.000000127,1.05E-08,0,0
1,0,1.000000127,1.05E-08,0,0
0.999562756,3.729587855,0.945930378,0.13434872,0.176370969,0
0.999999993,6.81E-05,0.999684244,0.0023821441,6.97E-05,0
1,0,1.000000007,0,0,0
1,0,1.000000007,0,0,0
0.999999994,3.65E-05,0.999815224,0.00185307327,4.03E-05,0
0.999998616,0.00415226731,0.995743332,0.0211595616,0.00442794755,0
0.999999867,0.000448522222,0.999825612,0.0077884928,0.00057525262,0
0.999999785,0.000539929725,0.999619507,0.00939407416,0.0008089043,0
0.999999949,0.000997712551,0.998896146,0.0106973867,0.000977992877,0
0.999999698,0.002210387,0.998691562,0.0165384911,0.00238223271,0
0.999837665,1.219596922,0.95403233,0.125364115,0.142451325,0
0.999779658,1.553636685,0.941630737,0.12581267,0.142824944,0
0.999999979,0.000137788761,0.999524348,0.00529996569,0.000233133244,0
1,8.15E-06,0.999977169,0.000780268223,7.84E-06,0
1,0,1.000000056,1.05E-08,0,0
0.999999999,1.29E-05,0.999914424,0.000995001601,1.29E-05,0
0.999681095,1.889441456,0.951482776,0.135096339,0.171854113,0
0.999999993,3.79E-05,0.999841269,0.00165277613,3.62E-05,0
0.999999993,1.39E-05,0.999940583,0.000998892726,1.32E-05,0
0.999999994,6.40E-05,0.999852098,0.00209379072,5.80E-05,0
0.999999989,8.08E-05,0.99975921,0.00435941368,0.000160954673,0
0.999842682,2.008178689,0.952073377,0.127201697,0.155283744,0
0.999999997,7.30E-06,0.999911787,0.00140944488,1.68E-05,0
0.999999884,0.000263557156,0.999973381,0.00678046891,0.000409401463,0
0.999999776,0.00111306609,0.999628155,0.0149826606,0.00188197612,0
0.999999861,0.000481905525,0.999637664,0.0102224639,0.000876522966,0
0.999918232,0.718915085,0.957512864,0.110799694,0.116091681,0
0.999750238,2.557506153,0.941226673,0.127960874,0.15138679,0
0.999999871,9.01E-05,0.999378633,0.00276398271,9.01E-05,0
0.999999997,2.87E-05,0.999854202,0.00187782985,3.67E-05,0
0.999999988,1.96E-05,0.999927048,0.00183411978,2.99E-05,0
0.999999997,1.76E-05,0.999855719,0.00155480849,2.22E-05,0
0.999740779,2.773136945,0.95382629,0.128914773,0.148172228,0
0.999999959,1.33E-05,0.999547438,0.00123617574,1.58E-05,0
0.999999809,0.000269233532,1.000000144,0.00612489408,0.000354495714,0
0.999999948,0.000588871566,0.999467083,0.00928348468,0.000756340092,0
1,0,0.999999955,1.05E-08,0,0
0.999997102,0.0205959845,0.990333118,0.0373945008,0.0136758644,0
0.999999498,0.00121276945,0.999970007,0.0124358146,0.00138076634,0
0.999998932,0.00249870997,0.998781868,0.0210444364,0.00382119747,0
1,0,1.000000002,0,0,0
0.999999983,2.52E-05,0.999746902,0.00139063917,2.59E-05,0
0.999918876,2.864277705,0.960867823,0.123486587,0.14011836,0
0.999665558,2.447009033,0.937575686,0.132936576,0.167183462,0
