CORREL,CHISQR,INTERSECT,BHATTACHARYYA,EMD,Screen_Transition
0.999999997,0.000242255968,0.999692654,0.00859601492,0.000475404862,0
0.999999997,0.0002703515,0.999673887,0.00847507459,0.000469246551,0
0.999999633,0.00299197707,0.997158978,0.0236045402,0.0039818798,0
0.999999997,0.000158608136,0.999796265,0.00626310436,0.000257621552,0
0.999999998,0.00012337535,0.999778812,0.00545785465,0.00020707583,0
0.999999997,0.00024382853,0.999655854,0.0071552411,0.000351941548,0
0.999999995,0.000325547288,0.999505491,0.00902273593,0.000547613945,0
0.99999835,0.00386217047,0.996025349,0.0233727224,0.00416411307,0
0.999999992,0.00025263315,0.99959676,0.00827991425,0.000439822466,0
0.999999998,0.000328750524,0.999596583,0.0103825098,0.000688627568,0
0.999999998,0.0004032093,0.999616424,0.0116486117,0.000853934803,0
0.999999992,0.000831508253,0.999417516,0.0152093984,0.00149407655,0
0.999997911,0.00379248356,0.995437271,0.0257209979,0.0047884633,0
0.999999998,0.000472619,0.999584783,0.0118739175,0.000900860736,0
0.999999999,0.000401623388,0.999630992,0.0104778715,0.000711296609,0
0.999999999,0.000416093026,0.999613809,0.0108423223,0.000766582518,0
0.999999999,0.000403322133,0.999602611,0.0107170899,0.000748419336,0
0.999999904,0.00218621036,0.998059794,0.0200271818,0.00282477604,0
1,0,0.999999866,0,0,0
1,7.20E-06,0.999989682,0.0016528197,1.67E-05,0
0.999999999,4.13E-05,0.999921738,0.00299936652,6.25E-05,0
1,0,0.999999913,0,0,0
0.999999856,0.00250398831,0.997762591,0.0201707102,0.00293946873,0
1,1.06E-06,0.999986419,0.000306400938,1.03E-06,0
1,0,0.999999816,1.05E-08,0,0
1,0,0.999999816,1.05E-08,0,0
1,1.43E-07,0.999991779,0.000114243624,1.43E-07,0
0.999999958,9.94E-05,0.999491554,0.00368007244,0.000122284806,0
1,0,0.999999995,1.05E-08,0,0
0.999999978,2.89E-05,0.99989495,0.00264885395,4.69E-05,0
0.999999994,5.32E-06,0.999966732,0.000690718095,5.26E-06,0
0.999999999,1.99E-06,0.999937186,0.000427075508,2.00E-06,0
0.999999787,0.0017444177,0.997634111,0.017094015,0.00216615547,0
1,1.26E-06,0.999983841,0.000337925764,1.25E-06,0
0.999999997,1.42E-05,0.999875644,0.00121484062,1.46E-05,0
0.999999999,1.06E-05,0.999935578,0.00123254609,1.37E-05,0
0.999999996,1.83E-06,0.999982831,0.000401604462,1.78E-06,0
0.999999862,0.00182840244,0.998131806,0.0164721615,0.00201378534,0
1,3.88E-07,0.999989908,0.000187599282,3.86E-07,0
1,0,0.999999998,0,0,0
1,0,0.999999998,0,0,0
1,1.69E-07,0.999986603,0.000124653173,1.70E-07,0
0.999999917,0.00154879722,0.998318577,0.0137745338,0.00148900083,0
1,0,1.000000007,0,0,0
1,1.34E-05,0.999986076,0.00135171018,1.38E-05,0
1,0,0.99999992,0,0,0
1,0,0.99999992,0,0,0
0.999999835,0.00201525288,0.997858391,0.0163988655,0.00204416069,0
0.999999995,1.77E-05,0.999805953,0.00137885246,1.93E-05,0
0.999999999,5.27E-05,0.999819002,0.00331394401,7.54E-05,0
0.999999997,0.000170970045,0.999654465,0.00691923251,0.000324949672,0
0.999999998,0.00026426733,0.999611079,0.010200835,0.000650371719,0
0.999999155,0.00250013709,0.997017425,0.0197146571,0.00289261317,0
0.999999999,0.000171268885,0.99976519,0.00750383049,0.000357232274,0
0.999999998,0.000146547796,0.999799982,0.00674890208,0.000286135455,0
0.999999998,0.000114458608,0.999809472,0.00627839957,0.000244978284,0
0.999999998,1.67E-05,0.999901091,0.00170663205,2.30E-05,0
0.999999217,0.00166194136,0.997740801,0.0157574129,0.00195527269,0
0.999999992,2.84E-05,0.999697813,0.00183118056,3.23E-05,0
0.999999991,2.23E-05,0.999887747,0.00156492993,2.39E-05,0
0.999999987,5.35E-05,0.999831445,0.00456914904,0.00013591683,0
0.999999881,0.000725741674,0.999051307,0.013598347,0.00118571073,0
0.999998257,0.00358064722,0.995292097,0.0259238304,0.00489469382,0
0.999999987,0.000442755705,0.999524884,0.0107613636,0.000756332905,0
0.999999992,0.000226971526,0.999614352,0.00751480629,0.000394311612,0
0.999999994,9.68E-05,0.999817772,0.00422155797,0.000119154121,0
0.999999999,2.46E-05,0.999901974,0.00255820773,4.30E-05,0
0.999997606,0.00460907455,0.995201129,0.0270275739,0.00550779555,0
1,9.44E-07,0.999986674,0.000288551709,9.12E-07,0
1,0,1.00000007,1.05E-08,0,0
0.999999991,1.13E-05,0.99985134,0.00102321777,1.15E-05,0
0.999999981,2.51E-05,0.999626265,0.00155394262,2.50E-05,0
0.999999313,0.00297980579,0.997036423,0.0218936848,0.00366216312,0
0.999999997,0.000191650345,0.999629118,0.00718822544,0.000345044883,0
0.999999994,0.00026617386,0.999626401,0.00847264408,0.000482016746,0
0.999999977,0.000280229011,0.999608158,0.00680297147,0.000370398082,0
0.99999997,0.000504451949,0.999529988,0.0108393729,0.000827570172,0
0.999999522,0.00447108528,0.996164233,0.0267485238,0.00524922577,0
0.99999997,0.00064712629,0.999234834,0.0126194547,0.00108076836,0
0.999999993,0.000436345183,0.999504262,0.0108476781,0.000770478696,0
0.999999963,0.000495369916,0.999772676,0.00952097805,0.00065263669,0
0.999999976,0.000602712161,0.999569569,0.0124164927,0.00104170085,0
0.999998463,0.00714738321,0.994393976,0.032068631,0.00783309774,0
0.999999987,0.000260608888,0.999473546,0.00886584957,0.000522029076,0
0.999999982,0.000593060745,0.999242877,0.0123554814,0.0010426772,0
0.999999984,0.000773285944,0.999199622,0.0144353217,0.00136696577,0
0.999999992,0.000570861184,0.99929653,0.0119481548,0.000967097237,0
0.9999995,0.00457435764,0.995818887,0.0288869064,0.00601179835,0
0.999999994,0.00054289165,0.999298899,0.0129249829,0.00107799398,0
0.999999966,0.000651582715,0.999138602,0.012462911,0.00108890742,0
0.999999985,0.00112711468,0.999133282,0.0161913332,0.00178250074,0
0.999999969,0.00123503113,0.998794786,0.018396947,0.00224282872,0
0.999999592,0.0103148964,0.995440832,0.0352243796,0.00885562974,0
0.999999996,0.000443925282,0.999449949,0.0106963358,0.000777220951,0
0.999999997,0.000492812959,0.999458316,0.0110874515,0.000819578215,0
0.999999993,0.000353629226,0.99947744,0.0100607337,0.000673750523,0
0.999999991,0.000246650176,0.99968571,0.00885774306,0.000505528168,0
0.999999396,0.00793858126,0.995493686,0.0322014052,0.00770442661,0
0.999999763,0.0011990034,0.999558347,0.0146420823,0.00158836665,0
0.999999994,0.000189446538,0.999591707,0.00618934436,0.000282968259,0
0.999999993,0.000254153611,0.999549355,0.00760634561,0.000419157491,0
0.999999988,0.000404971408,0.999353471,0.00961641452,0.000650731964,0
0.999999545,0.00652630471,0.994848367,0.0318108802,0.007533473,0
0.999999969,0.000175899403,0.999737646,0.00602405113,0.000257600517,0
0.999999996,0.000110965007,0.999761197,0.00414065824,0.000135628705,0
0.999999994,6.23E-05,0.999807183,0.00319153586,8.07E-05,0
0.999999979,0.000513534053,0.999440367,0.0109934468,0.000834943528,0
0.999999289,0.00566542923,0.995669852,0.0292542925,0.00647740907,0
0.999999995,0.000183891298,0.999563791,0.00780853783,0.000408761665,0
0.999999988,0.000145434198,0.99964447,0.00636885716,0.000256535654,0
0.999999987,8.81E-05,0.999639285,0.00378108958,0.000109641639,0
0.999999995,0.000143501013,0.999604098,0.00624995124,0.000273692684,0
0.999999017,0.00689392058,0.995332178,0.0306913876,0.00721224753,0
0.999999971,0.00023169155,0.999505488,0.00669283606,0.000341728654,0
0.999999989,0.000185518615,0.999782387,0.00596836572,0.000262417741,0
0.999999934,0.000782678772,0.999212613,0.0124143305,0.00112584242,0
0.999999979,0.000183877619,0.99941994,0.00755072726,0.000368726467,0
0.999998371,0.00606608165,0.994579808,0.0310480562,0.00730930609,0
1,0,1.000000044,1.05E-08,0,0
0.999999999,8.76E-06,0.999947992,0.00151764587,1.65E-05,0
1,0,0.999999867,0,0,0
1,0,0.999999867,0,0,0
0.999999292,0.00505318545,0.99492063,0.0272479821,0.00576765274,0
1,0,1.000000091,0,0,0
1,2.24E-06,0.999992054,0.000808110046,4.24E-06,0
1,3.07E-06,0.999985538,0.000684970605,3.68E-06,0
1,0,1.000000088,0,0,0
0.99999965,0.00290634543,0.996796915,0.0205521412,0.00326353679,0
