CORREL,CHISQR,INTERSECT,BHATTACHARYYA,EMD,Screen_Transition
0.999999844,0.000712157423,0.99931732,0.00681266189,0.000471002107,0
0.999996846,0.037687792,0.996915471,0.0273531739,0.00695708312,0
0.999997759,0.00269319106,0.997673575,0.0274882633,0.0057920258,0
0.999997862,0.0179289027,0.997373217,0.0304616286,0.00765904531,0
0.99971946,1.81416842,0.914802298,0.200675885,0.310476329,0
0.999997162,0.00600237545,0.994943172,0.026916938,0.00674513901,0
0.999995652,0.0112376477,0.995441932,0.0289475398,0.00799729067,0
0.999996885,0.0290979067,0.995540944,0.0309178531,0.00928417734,0
0.999999767,0.00144950055,0.99899329,0.0126460581,0.00153333897,0
0.999878847,0.335862613,0.937942533,0.146652941,0.164156041,0
0.999998521,0.00431093317,0.997123112,0.0196731883,0.00369242711,0
0.999998528,0.00882622051,0.996781031,0.0216218438,0.00451887175,0
0.999998234,0.00644402207,0.99570523,0.0261711934,0.00630421175,0
0.999998952,0.00181131309,0.998023237,0.0147021474,0.00206988163,0
0.999999981,7.76E-05,0.999826491,0.00563510662,0.000203340632,0
0.999886027,1.224354418,0.942592576,0.162543371,0.192736072,0
1,0,1.000000035,0,0,0
0.999998741,0.00896928438,0.997491486,0.0214769414,0.00443119994,0
0.999998572,0.0029688624,0.996893002,0.0185559973,0.00350441317,0
0.999999676,0.00164667882,0.998624984,0.0123777713,0.00145108361,0
0.999909699,0.343356519,0.939879088,0.162395085,0.194420723,0
0.999999966,0.000554547306,0.999280965,0.00919631047,0.000690031874,0
0.999999962,0.000162617402,0.999636724,0.00615450253,0.000270369299,0
1,0,1.000000023,0,0,0
0.999998268,0.0178409347,0.99693624,0.0257879305,0.00584520455,0
0.999895251,1.56208563,0.941432368,0.157629498,0.188913213,0
0.999998742,0.00397573506,0.997798514,0.0201728512,0.00387655305,0
0.999999444,0.00756063798,0.998305989,0.016737811,0.00252697684,0
1,1.05E-06,0.999965379,0.000308725238,1.04E-06,0
0.999999982,0.000291467753,0.999757607,0.00598877539,0.000306329434,0
0.999999448,0.00412372296,0.998866532,0.0152344009,0.00200095853,0
0.999882403,0.45272526,0.943221501,0.161354484,0.197639497,0
0.999998244,0.0108363777,0.997688372,0.0158140859,0.00238479138,0
0.999998486,0.00580864094,0.997037354,0.0211088646,0.00419895634,0
0.9999997,0.00694341734,0.999143662,0.0161414232,0.00204420358,0
0.999999978,0.00017347517,0.999693996,0.00561909556,0.000258682966,0
0.99988943,1.131649296,0.939715825,0.163367718,0.200159467,0
0.999998134,0.0143717856,0.996793922,0.0243315826,0.00586760435,0
0.999995676,0.0432145046,0.996017356,0.0318053072,0.00835273939,0
0.999995938,0.00618822844,0.996370393,0.0291029274,0.00741851462,0
0.999998599,0.0259004255,0.996857964,0.0251885441,0.0060194775,0
0.999884304,1.03681938,0.935919403,0.173159539,0.219510013,0
0.99999997,0.000730962279,0.999364426,0.00892692056,0.000630288326,0
0.999999484,0.000818683805,0.998959491,0.0143037314,0.00147365211,0
0.999999221,0.00283132081,0.997985646,0.0141574042,0.00203224603,0
0.999999516,0.00136119935,0.998167861,0.0154149526,0.0017522561,0
0.999997625,0.00326822547,0.997745758,0.0246695711,0.00493073211,0
0.999900529,0.629390155,0.941519438,0.161773594,0.190312409,0
0.999998589,0.00508488633,0.996750925,0.0229216475,0.00519987319,0
0.999999777,0.000980231561,0.999214394,0.0089689033,0.00080731814,0
0.999999694,0.00696988373,0.998757697,0.0149376016,0.00195537896,0
0.999999554,0.00473998449,0.998967001,0.0121792511,0.00143533317,0
0.999919819,1.119259396,0.947862725,0.149596235,0.165157217,0
0.999999851,0.00199058246,0.99853438,0.0135052485,0.00151161634,0
0.999998207,0.0105084587,0.997643941,0.0237999792,0.0046576415,0
0.999997926,0.00615143368,0.996360328,0.0259656019,0.00553250379,0
0.999999863,0.000855502792,0.998761647,0.0105459994,0.000949066943,0
0.99996433,0.26631308,0.966507191,0.111997557,0.0974830696,0
0.999999256,0.00742174276,0.998072193,0.0144163987,0.00198033919,0
0.999999423,0.00108008721,0.998204993,0.0123066032,0.00137672334,0
0.99999969,0.000786104532,0.999016108,0.00823917568,0.000687395695,0
0.999997287,0.00508444933,0.99736663,0.0208029596,0.00460940735,0
0.999999999,2.34E-06,0.999965323,0.000464681718,2.38E-06,0
0.99997046,0.535362084,0.957276828,0.127569175,0.122445985,0
0.999999676,0.00330364164,0.999035068,0.0135634535,0.00154961326,0
0.999998395,0.00454217905,0.997251879,0.0189058002,0.00359233495,0
0.999999705,0.00166857189,0.998898456,0.0100043563,0.000989223918,0
0.999999864,0.000427041355,0.999207631,0.0068251313,0.000487669676,0
0.99992378,0.919036894,0.943063145,0.164409132,0.19854065,0
0.999999666,0.00217478758,0.998599465,0.0109342651,0.00119270175,0
0.999999827,0.00106287192,0.99905094,0.00842548723,0.000704694228,0
0.99999998,0.000166279591,0.999525473,0.00511466936,0.000222979748,0
0.999998565,0.00532666296,0.997309038,0.0217373819,0.00439437782,0
0.999885092,1.10847433,0.935584143,0.163489836,0.198939033,0
0.99999995,0.000369779352,0.999601353,0.00585886404,0.000304162924,0
0.999996447,0.0178279937,0.996335494,0.0277274073,0.00734423996,0
0.999999893,0.000469471296,0.999114258,0.00683334974,0.000476407039,0
1,3.92E-07,0.999988675,0.000190009029,3.96E-07,0
0.999999662,0.00127033772,0.998782864,0.0132816925,0.00139649109,0
0.999961234,0.522929358,0.960047125,0.126323908,0.117457621,0
0.992381875,6.833712749,0.860029534,0.338634449,0.985782702,1
0.999673676,1.370286019,0.888597101,0.196208926,0.341788635,0
0.999999978,0.000620046175,0.99930549,0.00998295244,0.000879851209,0
0.999999996,0.00012610346,0.999797388,0.00384830179,0.000149464116,0
0.999820172,0.66755844,0.922812453,0.179432845,0.270028193,0
1,0,1.000000053,0,0,0
1,0,1.000000053,0,0,0
1,0,1.000000053,0,0,0
0.999999981,0.000208626082,0.999602488,0.0045507881,0.000222190654,0
0.99997084,0.243995696,0.962688071,0.110360423,0.101923137,0
0.999999951,0.000336070032,0.999646478,0.0153678333,0.00161765147,0
1,0,1.000000117,1.05E-08,0,0
0.999999927,0.000161306509,0.99960847,0.00834663045,0.000491037257,0
0.999999517,0.00117114719,0.998951151,0.0176068282,0.00236308659,0
1,0,1.000000175,0,0,0
0.999794149,0.539187807,0.934589764,0.171923089,0.241142494,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
1,0,1,0,0,0
0.999895104,1.289439916,0.937481231,0.158329907,0.206699429,0
0.999998404,0.000905754949,0.998835971,0.0197389659,0.0027048237,0
0.999999999,5.31E-05,0.999933053,0.00250727124,6.09E-05,0
1,0,1.000000067,0,0,0
0.999999564,0.00150110168,0.998514827,0.0136517363,0.00156743443,0
0.999920762,0.579888454,0.946102451,0.147105659,0.179653769,0
0.999998682,0.00293533338,0.99631211,0.0337529033,0.0080406864,0
0.999999791,0.000678455024,0.999665887,0.0155155614,0.00179810764,0
0.999999906,0.00105217726,0.998891363,0.0198042109,0.00274703623,0
0.999999423,0.00173649565,0.998804997,0.0270286792,0.00513708809,0
0.999999513,0.00214942262,0.998119968,0.0274113439,0.00532173407,0
0.999768283,2.558994937,0.924587607,0.175183619,0.250027986,0
0.999999999,5.64E-05,0.999911062,0.00204353355,5.22E-05,0
1,0,0.999999969,0,0,0
1,0,0.999999969,0,0,0
1,0,0.999999969,0,0,0
0.999943455,0.412736182,0.953462433,0.133982822,0.147167944,0
0.99999995,0.00197164166,0.998463922,0.0284468114,0.00554813631,0
0.999999843,0.000642785015,0.999095898,0.0122239859,0.00121263503,0
0.999998744,0.00202460345,0.997597283,0.0286766064,0.00585568368,0
0.999999611,0.00155572117,0.999740069,0.0236411678,0.00407767505,0
0.999882547,0.696543697,0.945611575,0.152300498,0.192815897,0
0.999999777,0.000159670104,0.99946643,0.00933160553,0.000618268348,0
1,0,1.000000095,0,0,0
1,0,1.000000095,0,0,0
1,0,1.000000095,0,0,0
0.999999986,0.000177571847,0.999717065,0.00459537388,0.000215372382,0
0.99987089,0.78915395,0.942514056,0.155001117,0.201043421,0
1,0,0.999999925,0,0,0
1,0,0.999999925,0,0,0
1,0,0.999999925,0,0,0
1,0,0.999999925,0,0,0
0.999806262,1.510938528,0.92417193,0.179046008,0.261640406,0
0.999999029,0.00163145088,0.998704742,0.0248509039,0.00454980588,0
0.999998717,0.00264076394,0.997121047,0.0303850487,0.00668081905,0
0.999999997,7.05E-05,0.999878939,0.00427174396,0.000141768652,0
1,0,0.99999985,0,0,0
0.999793794,2.11875054,0.92526528,0.191838448,0.297105396,0
1,0,0.999999929,0,0,0
0.999999833,0.00025943023,0.999670231,0.010488734,0.000805590441,0
0.999998851,0.00125111528,0.998245279,0.0171108734,0.00224250081,0
1,0,0.999999805,0,0,0
0.999999399,0.000755857302,0.99904812,0.0170691934,0.0021590502,0
0.999957142,0.314223163,0.959307216,0.124351467,0.129676623,0
1,0,1.000000073,0,0,0
1,0,1.000000073,0,0,0
1,0,1.000000073,0,0,0
0.999999775,0.000577662709,0.999930592,0.0163293364,0.00193991018,0
0.999949381,0.190012253,0.944040196,0.153711948,0.196414937,0
0.999999994,4.21E-05,0.999860997,0.00331850439,8.72E-05,0
1,0,0.999999884,0,0,0
1,0,0.999999884,0,0,0
0.999999718,0.000911511943,0.999298576,0.0169565649,0.00223662678,0
0.999929655,0.211352228,0.941342325,0.156931713,0.205656808,0
0.999999876,0.00124504537,0.998876893,0.015469989,0.0019793375,0
0.999999717,0.00106584321,0.998479659,0.0175591905,0.00234573209,0
1,0,1.000000028,0,0,0
1,0,1.000000028,0,0,0
1,0,1.000000028,0,0,0
0.999773747,1.040679386,0.926241444,0.187005395,0.292329467,0
0.999999645,0.00253882235,0.998131722,0.0266539814,0.00545645936,0
0.999999988,0.000440321882,0.999710536,0.00737877066,0.000519212859,0
0.999999957,0.00112150626,0.999069057,0.0101551714,0.00110715608,0
0.999999993,0.000270970366,0.999774259,0.00518900408,0.000294934546,0
0.99995737,0.169381344,0.950574063,0.140985201,0.165573857,0
0.999999962,0.000883830556,0.999035604,0.0101907504,0.00103134083,0
0.999999966,0.000704677044,0.999324991,0.00838912389,0.000741486852,0
0.999999495,0.00288898252,0.997563206,0.0253914198,0.00528621762,0
0.999999192,0.00501158157,0.995475751,0.0348055099,0.00960501795,0
0.999803611,2.525348932,0.91651355,0.183408615,0.284153405,0
0.999999335,0.0042214195,0.997046842,0.028876947,0.00678520862,0
0.999999894,0.00312559206,0.997544856,0.029689753,0.0067434704,0
0.999999972,0.00127527934,0.999043782,0.0162182549,0.00210730609,0
0.999999458,0.00261295051,0.997864129,0.0274526627,0.00576238668,0
0.999999982,0.000141222851,0.999806846,0.00945877363,0.000645062481,0
0.999912248,1.218969213,0.933689322,0.166831104,0.236361785,0
0.999999249,0.00243284352,0.99859762,0.0242835022,0.00465856896,0
0.999999332,0.00284714725,0.998534723,0.0259378659,0.00537428229,0
1,0,1.000000045,1.05E-08,0,0
0.999999998,1.12E-05,0.999921272,0.000976517201,1.25E-05,0
0.999818397,0.795670885,0.925076122,0.195335557,0.31442568,0
0.998617735,0.229259026,0.856700117,0.184706302,0.305453315,1
0.999991543,0.0368454173,0.982209534,0.0589207484,0.029656534,0
1,0,1.000000033,0,0,0
1,0,1.000000033,0,0,0
0.999799049,2.326660388,0.913494657,0.192968898,0.295375188,0
0.999998507,0.00383932139,0.995777958,0.0344235571,0.00837020598,0
